"sources","layers"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_franosi.frane_non_cartografabili_10k"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_franosi.frane_non_cartografabili_100k"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.deformazioni_gravitative_profonde_di_versante"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_franosi.deformazioni_gravitative_profonde_di_versante_10k"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_franosi.deformazioni_gravitative_profonde_di_versante_100k"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_franosi.frane"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_franosi.frane_10k"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_franosi.frane_100k"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_geol.limite_geologico"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_geol.stratificazioni"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_geol.clivaggi-scistosita"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_geol.fratture-faglie-lineazioni"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_geol.assi_di_piega"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_geol.fenomeni_di_interesse_geopaleontologico"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_geol.processo_geologico_particolare"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_territ.risorsa_idrica"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_territ.sezione_prospezione_lineare"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_territ.sezione_prospezione_puntuale"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_geol.struttura_plicativa"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_geol.unita_geologica_lineare"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_geol.etichetta_unita_geologica_areale"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_geol.unita_geologica_areale"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_geol.unita_geologica_areale_10k"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=dbgeologico_rt.qgs","rt_dbg.el_geol.unita_geologica_areale_100k"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsgeologia","rt_geologia"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsgeologia","rt_geologia.bdig.point"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsgeologia","rt_geologia.bdig.line"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsgeologia","rt_geologia.dbg_risorse_minerarie"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsgeologia","rt_geologia.dbcigtds"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsidrogr","rt_idrog"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsidrogr","rt_idrogr.corsi.rt.line"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsidrogr","rt_idrogr.tronchi.rt.line"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsidrogr","rt_idrogr.tronchi.303.rt.line"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsidrogr","rt_idrogr.bacini_idrografici_amministrativi.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsidrogr","rt_idrogr.aree_bagnate.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsidrogr","rt_idrogr.aree_idriche.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsidrogr","rt_idrogr.specchi_acqua.rt.poly"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_infr"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_itnt.strade"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_itnt.elem_strad"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_itnt.civici"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_itnt.cippi"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_itnt.scuole.point.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_itnt.igr_ul.point.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_itnt.aasfd_ul.point.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_itnt.ippc_ul.point.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_itnt.ri_ul_lite.point.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_itnt.ri_ul_1999.point.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_itnt.ri_ul_1999_nm.point.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_itnt.presidisanitari.poly.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsitnt","rt_itnt.sisbon.point.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsinqfis","rt_inqfis"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsinqfis","rt_inqfis.idpccaspt.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsinqfis","rt_inqfis.idpccaqua.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsinqfis","rt_inqfis.idpccazon.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsinqfis","rt_inqfis.idpccazon.rt.light"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsinqfis","rt_inqfis.idpcraarcrit_a.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsinqfis","rt_inqfis.idpcrafru_l.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsinqfis","rt_inqfis.idpcrairi_a.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsinqfis","rt_inqfis.idpcrairi_l.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsinqfis","rt_inqfis.idpcrairi_p.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsinqfis","rt_inqfis.idpcrarcr_a.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsinqfis","rt_inqfis.idpcramsf_p.rt"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Mappe acustiche"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Agglomerati"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","industrie"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","area_map"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_ind_os_NoiseContourArea_lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_ind_os_noisecontourarea_lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","contour_map"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_ind_os_NoiseContourMap_lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_ind_os_NoiseContourMap_lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","strade"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","area_map"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_road_os_noisecontourarea_lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_road_os_noiseContourArea_lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","contour_map"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_road_os_NoiseContourMap_lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_road_os_NoiseContourMap_lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ferrovie"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","area_map"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_rail_os_noisecontourarea_lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","areporti"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","area_map"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_air_os_noiseContourArea_lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_air_os_noiseContourArea_lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","totale"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","area_map"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_os_NoiseContourArea_lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_os_NoiseContourArea_lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","contour_map"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_os_NoiseContourMap_lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_os_NoiseContourMap_night"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","localizazione"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","ag_it_a_ag_location"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Assi stradali principali"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","area_map"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","areamap_den"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","areamap_night"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","contour_map"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","contour_map_den"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","contour_map_lnight"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","localizzazione"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","road_location"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Assi ferroviari principali"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","area_map"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","rail_noisecontourarea_lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","contour_map"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","Lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","rail_noisecontourmap_lden"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","localizzazione"
"http://www502.regione.toscana.it/geoscopio_qg/cgi-bin/qgis_mapserv?map=mappe_acustiche_rt.qgs","rail_location"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsmorfologia","rt_morfologia"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsmorfologia","rt_morfologia.iddtm.10m.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsmorfologia","rt_morfologia.dtm_10m_idrol.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsmorfologia","rt_morfologia.lineacosta2010"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsmorfologia","rt_morfologia.aspect_10m_idro.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsmorfologia","rt_morfologia.slope_10m_idro.rt"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","OSMBing"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","default"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","places0"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","places1"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","places2"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","places3"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","landuse4"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterarea4"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","places4"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","landuse5"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterarea5"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","roads5"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","places5"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","landuse6"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterarea6"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterways6"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","roads6"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","places6"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","landuse7"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterarea7"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterways7"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","roads7"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","places7"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","landuse8"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterarea8"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterways8"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","railways8"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","roads8"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","places8"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","landuse9"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterarea9"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterways9"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","railways9"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","roads9"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","places9"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","landuse10"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterarea10"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterways10"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","railways10"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","roads10"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","aeroways10"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","places10"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","landuse11"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","transport_areas11"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterarea11"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterways11"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","railways11"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","roads11"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","aeroways11"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","places11"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","landuse12"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","transport_areas12"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterarea12"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterways12"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","railways12"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","roads12"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","aeroways12"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","places12"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","landuse13"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","transport_areas13"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterarea13"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","waterways13"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","railways13"
"http://www502.regione.toscana.it/wmsraster/com.rt.wms.RTmap/wms?map=wmsosm_b","roads13"
